Longitude,Latitude,D_Middle School,Rooms,Halls,Area,Orientation,Renovation,Floor_Position,Total_Floors,Building_Type,D_Hospital,D_Subway Station,D_Primary_School,Price
120.5124161,31.3744553,1125.767353,2,2,87.98,2,1,3,18,1,7317.016454,1734.526827,1131.732765,109
120.642366,31.17031388,4544.094663,4,2,103.41,2,2,3,4,1,1377.749526,396.9920147,3957.265371,128
121.143411,31.28697886,6771.601467,2,1,88.91,2,3,1,33,3,3553.354011,4526.996964,205.1273216,110
121.143411,31.28697886,6771.601467,2,2,88.17,4,1,2,14,3,3553.354011,4526.996964,205.1273216,109
120.6176467,31.35843297,1665.194324,1,1,44.49,2,1,2,14,1,2182.47215,1140.171867,1277.709498,55
121.0219704,31.18786078,6401.12432,4,2,111.65,2,3,1,11,3,9587.783871,3820.587806,526.7196474,138
121.0069569,31.38608631,314.024021,3,1,89,2,1,3,6,1,431.0185679,989.6892833,621.8830944,110
120.6930123,31.15410369,9652.452929,2,2,95.61,2,1,2,6,3,3771.108803,2526.005425,7540.839975,118
121.0459954,31.61887312,17513.07382,3,2,118,2,2,2,6,1,6280.631867,0,12316.69959,145
121.1441623,31.4228447,1806.338395,2,1,70.02,2,3,2,11,0,3203.066334,8182.422649,3590.252433,86
120.4855887,31.27309846,2566.00743,2,1,67.59,2,2,3,6,1,3615.370775,2000.617738,2400.167478,83
120.4855887,31.27309846,2566.00743,2,1,67.59,2,2,3,6,1,3615.370775,2000.617738,2400.167478,83
120.4279011,31.23120713,5087.869475,3,2,88,2,3,2,11,1,10683.91857,3751.670742,401.9229161,108
120.5914124,31.2179605,2814.580787,3,2,87.19,2,1,2,5,1,277.5890862,1145.942032,956.9271481,107
121.0809166,31.30378885,677.5777232,2,2,89.15,2,2,1,32,3,2040.643966,618.0189844,1010.620254,109
121.0349793,31.37940974,2183.470026,1,1,56.44,2,3,3,34,3,1498.147578,1048.293905,360.8928879,69
120.8932084,31.33295129,6647.372759,3,2,90,2,1,2,18,1,6202.553042,5907.369517,2062.921119,110
120.6660638,31.17163253,6537.043335,2,1,88.45,2,1,1,9,3,1224.258752,1918.628958,5788.303207,108
120.7234316,31.2430533,1546.076613,2,2,99.95,2,2,1,25,1,7193.76233,1719.967317,388.0723788,122
121.0728455,31.37254085,548.6151762,2,2,69.67,2,3,3,34,2,3599.16977,1989.995943,986.8721211,85
121.0604719,31.38440176,1289.990374,2,2,104.94,2,1,2,24,2,2068.828524,1687.422931,412.0936108,128
120.6298669,31.3833137,2379.756188,4,2,154.15,2,1,3,5,1,402.3523754,1576.097531,990.4076668,188
120.6161153,30.90379705,28248.21026,3,2,119.76,2,1,1,34,3,516.5008712,12544.22487,26576.1215,146
120.8932084,31.33295129,6647.372759,3,2,90.3,1,1,3,18,1,6202.553042,5907.369517,2062.921119,110
121.0838613,31.28092462,3171.103366,3,2,83,2,1,1,34,3,663.7438507,2770.667085,692.1944213,101
121.0458659,31.4037475,798.6895162,3,2,97.82,2,1,3,33,2,1346.586624,1639.050908,895.8162826,119
121.0604719,31.38440176,1289.990374,2,2,86.44,1,1,2,33,1,2068.828524,1687.422931,412.0936108,105
121.0451026,31.39931017,487.6940572,2,2,87.39,2,1,3,6,1,1474.8423,1539.031101,458.2364599,106
120.7323054,31.48724527,10888.66543,3,2,89.06,2,2,3,33,1,5700.905266,716.3229502,8448.27865,108
121.0604719,31.38440176,1289.990374,1,1,56.1,2,1,1,28,1,2068.828524,1687.422931,412.0936108,68
120.6492416,31.16975501,5146.84333,3,2,129.62,2,1,1,6,1,784.1959765,719.4405287,4378.261559,157
120.6578893,31.21929276,4168.541096,4,2,128,2,3,1,18,2,5420.568576,290.6046505,4403.776964,155
120.5443926,31.18302376,206.0686256,3,2,90.11,2,3,3,11,1,5886.300231,3911.73173,1089.791222,109
121.0594016,31.3789258,1192.218493,2,2,81.86,2,1,1,34,2,2677.956853,1152.363101,468.4309299,99
120.599114,31.38308588,3494.490879,3,2,136.72,2,2,2,17,0,2955.195295,736.7433824,2574.782058,165
121.120161,31.44451336,1639.423703,2,2,90.34,2,2,2,18,3,1439.87132,7423.424256,568.7079044,109
120.5399997,31.17643855,701.1426398,3,2,116.05,2,1,2,4,1,6698.51062,4367.42033,1526.670652,140
121.154855,31.4605629,3121.168105,3,2,122.8,2,1,2,12,3,825.9864471,10599.51934,2321.262991,148
121.0623919,31.37838467,905.6604287,2,2,87.96,2,1,3,33,3,2746.653252,1304.446804,362.1799942,106
120.525313,31.35442412,1791.013076,3,2,89.69,2,1,1,18,3,4776.970296,1298.405618,1450.816978,108
121.1047516,31.30681119,2657.330454,3,1,137.2,2,1,3,6,1,959.774408,742.534246,1203.630096,165
120.4956782,31.39084948,456.9628703,1,1,70.71,2,2,2,17,1,5317.35196,3716.173874,559.708202,85
120.9381335,31.40505615,4029.857898,2,2,87.68,2,2,1,6,1,2689.215056,1172.857832,649.8362953,105
120.7320928,31.23916269,2400.512408,3,2,122,2,2,2,18,1,8057.617686,1593.763175,795.7822755,146
121.143411,31.28697886,6771.601467,2,1,80.3,4,1,2,33,3,3553.354011,4526.996964,205.1273216,96
120.6715898,31.13985238,8789.454616,3,2,100.44,2,2,1,33,1,3042.820393,183.879887,5431.292747,120
120.5597418,31.84038775,1972.564393,3,2,123.9,2,1,3,32,4,1521.411142,2373.579113,1972.564393,148
120.6660638,31.17163253,6537.043335,2,2,92.1,2,1,2,5,3,1224.258752,1918.628958,5788.303207,110
120.8875207,31.40174665,3000.747524,3,2,103,2,3,2,16,0,1856.813938,1795.954625,363.993353,123
120.6829789,31.27109126,217.6252218,1,1,29.32,4,1,3,24,1,2410.863371,1516.057765,504.3108543,35
120.4279011,31.23120713,5087.869475,4,2,192.69,2,3,2,4,1,10683.91857,3751.670742,401.9229161,230
120.93467,31.28538448,2063.027667,2,2,88,2,1,1,27,2,2842.395618,9732.148509,977.2130587,105
120.59595,31.13688932,6042.423597,2,1,55.32,1,1,1,18,3,3224.783761,2900.19509,593.3334231,66
121.0349793,31.37940974,2183.470026,3,2,117.64,2,3,2,34,3,1498.147578,1048.293905,360.8928879,140
120.7320928,31.23916269,2400.512408,2,2,99.19,2,2,1,23,1,8057.617686,1593.763175,795.7822755,118
120.6578633,30.98396647,23649.70609,3,2,121,2,3,2,32,4,3256.438251,6348.723865,18235.60069,143.8
121.1441623,31.4228447,1806.338395,4,2,143.03,2,2,1,18,1,3203.066334,8182.422649,3590.252433,169.8
121.0349793,31.37940974,2183.470026,2,2,56.44,2,3,3,34,3,1498.147578,1048.293905,360.8928879,67
120.6847219,31.18731058,7955.554889,2,2,80.05,2,1,1,6,3,3701.961013,3623.596635,6592.030593,95
121.0594016,31.3789258,1192.218493,3,2,113.8,2,1,1,34,2,2677.956853,1152.363101,468.4309299,135
121.0390169,31.39556863,347.0428058,2,2,96.13,2,1,3,18,2,775.0834759,862.789056,257.8488878,114
120.5081709,31.38940592,742.0529178,2,1,72.6,2,1,3,18,3,6342.024031,2582.230676,395.4781844,86
120.498265,31.38864745,249.1924563,3,2,108.06,2,2,2,17,1,5663.685868,3396.658417,362.6482695,128
120.5521456,31.38025384,2307.152252,2,1,69.29,2,3,1,30,1,6827.457604,1963.109335,1097.164384,82
121.0604719,31.38440176,1289.990374,2,2,91.27,2,1,1,31,3,2068.828524,1687.422931,412.0936108,108
121.0604719,31.38440176,1289.990374,2,2,92.12,2,1,3,31,3,2068.828524,1687.422931,412.0936108,109
120.6383887,31.15676282,5200.715898,3,2,109.05,2,2,3,6,1,956.0837638,271.6847749,2679.063631,129
120.4645993,31.13199573,908.1185135,4,2,253.83,2,3,1,3,1,15338.52916,7078.717512,433.1339727,300
120.906804,31.44310298,2011.861688,2,2,85.49,2,1,3,23,1,1518.472734,5586.292873,1530.314713,101
120.7323054,31.48724527,10888.66543,3,2,88.88,2,1,2,31,1,5700.905266,716.3229502,8448.27865,105
120.4286199,31.34211666,1360.418844,3,1,98.21,2,2,1,18,1,1988.72673,10220.96803,503.0018205,116
121.094537,31.30782988,1681.115164,1,1,30.48,2,1,2,28,1,1674.429828,773.1440927,411.7519274,36
121.0900547,31.299464,1627.088332,3,1,110.08,1,1,1,20,1,1772.597688,916.562623,1305.692769,130
121.0809723,31.3103438,424.5428521,3,2,118.71,2,1,1,6,3,2768.389122,130.1309597,457.0760669,140
120.62747,31.41345492,1007.459338,2,2,84.81,2,2,1,31,1,1725.328952,1037.702807,2086.552447,100
120.6313345,31.12667761,7710.186107,2,1,84.81,2,1,1,15,1,563.6586251,2390.250736,2471.056523,100
120.7217179,31.36528232,299.5066846,2,2,42.41,4,2,2,16,1,770.8305169,1138.15742,299.5066846,50
120.4665847,31.37836478,1799.940717,3,2,106.03,2,3,3,24,2,5086.257017,6104.70085,1886.785273,125
121.1441623,31.4228447,1806.338395,2,2,72.18,2,2,3,25,3,3203.066334,8182.422649,3590.252433,85
121.0728455,31.37254085,548.6151762,4,2,134.3,2,2,3,34,1,3599.16977,1989.995943,986.8721211,158
120.9341602,31.29424673,1914.924559,2,2,84.16,2,1,1,27,1,2727.405671,10005.97332,407.5643343,99
121.077051,31.28519384,2626.26215,2,1,65.5,2,3,1,34,1,221.343532,2325.143363,490.440918,77
120.5977495,31.8800985,1665.734201,4,2,138,2,3,2,11,1,4987.826214,7134.132743,4170.024506,162
120.6012016,31.19104399,0,3,2,89.46,2,1,1,24,3,2282.110297,0,1837.676004,105
120.635766,31.25613038,1200.516435,1,1,46.86,4,1,2,20,1,2102.466178,1579.782749,2142.90483,55
121.0349793,31.37940974,2183.470026,3,1,89.58,2,1,1,34,3,1498.147578,1048.293905,360.8928879,105
121.0728455,31.37254085,548.6151762,3,1,98.17,1,3,3,34,1,3599.16977,1989.995943,986.8721211,115
121.1586688,31.29245174,7981.018108,1,1,50.38,4,1,1,25,3,4801.282859,5753.130512,1718.372648,59
120.6475503,31.205951,4445.621104,2,2,94,2,1,2,13,1,4413.487938,923.709102,4548.291079,110
120.9687783,31.34566382,2820.765302,3,2,109.41,2,1,3,37,1,3115.415287,4879.575625,607.4813983,128
120.6491215,31.14139075,7160.426481,1,1,31.64,1,1,2,20,3,1090.083201,296.1501746,3286.117463,37
120.6715898,31.13985238,8789.454616,4,2,143.73,2,1,3,29,1,3042.820393,183.879887,5431.292747,168
120.7935861,31.60446403,1140.228179,3,2,93.26,2,3,2,26,3,4065.593365,6098.047478,1140.228179,109
120.8932084,31.33295129,6647.372759,3,2,94.14,2,1,1,33,1,6202.553042,5907.369517,2062.921119,110
120.9341602,31.29424673,1914.924559,2,2,84,1,1,1,27,1,2727.405671,10005.97332,407.5643343,98
121.0176123,31.24810711,1122.39326,3,1,114,2,1,2,27,2,2876.238863,8377.165326,655.4580818,133
120.6847219,31.18731058,7955.554889,3,2,64.3,2,1,3,6,3,3701.961013,3623.596635,6592.030593,75
121.1441623,31.4228447,1806.338395,2,1,75.57,2,1,1,19,1,3203.066334,8182.422649,3590.252433,88
120.4286199,31.34211666,1360.418844,3,2,110.16,2,1,2,20,1,1988.72673,10220.96803,503.0018205,128
121.1441623,31.4228447,1806.338395,2,2,90.38,2,3,2,17,0,3203.066334,8182.422649,3590.252433,105
120.888989,31.39233486,3898.397515,2,1,65.42,2,3,3,6,1,1077.355493,755.5857043,1135.885376,76
120.4034245,31.33395397,2872.275735,2,1,64.59,2,1,2,5,1,2483.092272,11725.62473,523.5973643,75
121.0604719,31.38440176,1289.990374,2,2,88.77,2,2,3,28,1,2068.828524,1687.422931,412.0936108,103
120.934949,31.3798385,2310.732849,2,2,90.69,2,1,2,24,1,2646.334343,1327.823911,1329.767892,105
120.948367,31.29881989,829.4073689,4,1,97.64,2,1,3,24,3,1480.701221,9898.84475,829.4073689,113
120.6680993,31.16930274,6807.827725,3,2,99.5,2,2,3,26,3,1273.553065,2178.73271,5822.029145,115
120.9510376,31.41801792,4589.21907,2,2,85.69,2,2,2,7,1,1713.552285,3064.121621,1690.892731,99
120.4279011,31.23120713,5087.869475,3,2,129.99,2,1,3,17,1,10683.91857,3751.670742,401.9229161,150
121.0728455,31.37254085,548.6151762,2,2,85.1,2,1,1,34,1,3599.16977,1989.995943,986.8721211,98
120.6176467,31.35843297,1665.194324,1,1,29.98,3,1,1,28,3,2182.47215,1140.171867,1277.709498,34.5
121.1583184,31.29375764,7916.579797,2,1,39.11,1,1,2,19,3,4748.778385,5694.874288,1737.263643,45
120.6834297,31.18944392,7760.290655,2,2,53.93,2,1,3,14,1,3775.977649,3535.868736,6382.738451,62
120.5977495,31.8800985,1665.734201,3,2,107,2,1,3,33,1,4987.826214,7134.132743,4170.024506,123
120.6669074,31.14056327,8401.885979,4,2,178.45,2,3,2,17,4,2595.965405,400.0026347,4980.963318,205
120.9687783,31.34566382,2820.765302,3,2,126.26,2,1,1,40,1,3115.415287,4879.575625,607.4813983,145
120.93467,31.28538448,2063.027667,2,2,88.87,2,1,2,27,2,2842.395618,9732.148509,977.2130587,102
121.03491,31.25888084,1633.367844,3,2,120.24,2,1,3,26,2,2510.496758,6423.076634,1694.751497,138
120.6717504,31.18902155,6714.530284,3,2,82.82,2,1,3,5,3,3058.516043,2439.01216,6742.16348,95
120.547539,31.27203526,790.1761814,2,2,46.21,4,1,3,13,3,976.7091519,374.8577743,1601.651479,53
120.9771737,31.41097975,2440.314923,3,2,92.42,2,1,3,7,1,1073.99155,2409.656765,762.8002935,106
120.8387945,31.27555299,4245.864466,2,1,103.86,2,1,2,25,1,3696.417762,1635.797289,213.6576906,119
120.4413898,31.09883899,1946.832307,3,1,105.67,2,1,2,9,1,17824.96609,10199.47265,1946.832307,121
120.9620607,31.34084776,3110.492484,2,1,89.13,2,1,2,18,3,3709.176444,5388.418968,755.9992288,102
120.6834297,31.18944392,7760.290655,2,2,54.22,2,1,2,14,1,3775.977649,3535.868736,6382.738451,62
121.0900547,31.299464,1627.088332,3,1,100.57,2,2,1,30,1,1772.597688,916.562623,1305.692769,115
120.9620607,31.34084776,3110.492484,3,1,89.21,2,2,2,28,1,3709.176444,5388.418968,755.9992288,102
121.0900547,31.299464,1627.088332,2,2,86.68,2,1,1,20,1,1772.597688,916.562623,1305.692769,99
120.6829789,31.27109126,217.6252218,2,1,48.23,4,1,2,21,2,2410.863371,1516.057765,504.3108543,55
120.6492609,31.33214401,1079.769555,1,1,48.28,4,1,1,10,3,1683.983105,1883.552276,977.7474755,55
121.0176123,31.24810711,1122.39326,3,2,92.22,2,1,2,27,2,2876.238863,8377.165326,655.4580818,105
120.5635688,31.36332991,984.0605038,2,1,79.08,2,3,1,33,1,4847.179655,3142.257511,567.6766617,90
120.8932084,31.33295129,6647.372759,3,1,94.92,2,2,1,33,1,6202.553042,5907.369517,2062.921119,108
120.9874693,31.45739769,1487.835723,3,2,137.14,2,2,3,17,1,1085.957992,4301.306171,602.6294752,156
121.0898473,31.29721222,1783.738964,2,2,90.61,2,1,2,25,2,1641.412757,1041.849422,1190.973779,103
120.6361489,31.17209615,3935.963578,3,2,95.03,2,2,2,5,1,1999.512125,851.0759274,3755.753405,108
121.0251061,31.17996034,7254.628097,3,2,112.76,2,3,1,11,3,10361.60151,2893.752966,430.0679102,128
120.8633255,31.03558056,17190.30555,2,2,86.44,2,2,3,24,1,2955.47702,17953.59625,11304.75569,98
121.1551825,31.29204904,7669.645652,1,1,50.29,3,2,2,27,1,4481.337455,5437.131361,1390.439004,57
120.8932084,31.33295129,6647.372759,3,2,93.6,2,1,2,26,1,6202.553042,5907.369517,2062.921119,106
120.6847219,31.18731058,7955.554889,3,2,88.3,2,1,3,6,3,3701.961013,3623.596635,6592.030593,99.9
120.5977495,31.8800985,1665.734201,3,2,123,2,3,2,33,1,4987.826214,7134.132743,4170.024506,139
120.7323054,31.48724527,10888.66543,3,2,100.92,2,1,2,32,1,5700.905266,716.3229502,8448.27865,114
120.93467,31.28538448,2063.027667,2,2,88.11,2,1,3,27,2,2842.395618,9732.148509,977.2130587,99.5
121.0809166,31.30378885,677.5777232,2,2,87.67,2,1,1,29,3,2040.643966,618.0189844,1010.620254,99
120.6176467,31.35843297,1665.194324,1,1,31.01,4,1,2,28,1,2182.47215,1140.171867,1277.709498,35
120.5443035,31.26715004,1242.295721,2,1,52.41,1,1,3,15,3,1582.281278,215.2030234,2123.091204,59
120.9883267,31.46628252,613.6346206,3,2,94,2,3,1,18,4,1181.90096,3610.09442,812.9314065,105.8
121.0176123,31.24810711,1122.39326,3,2,114.67,2,1,2,20,2,2876.238863,8377.165326,655.4580818,129
120.8838145,31.27919943,606.2287392,2,1,78.28,2,2,2,5,1,1300.4297,4946.716452,1739.960601,88
121.0803993,31.31480018,745.1289105,3,1,91.72,2,2,3,33,3,2606.333712,621.0177896,467.2904233,103
121.0176123,31.24810711,1122.39326,3,2,114.95,2,1,2,27,2,2876.238863,8377.165326,655.4580818,129
120.6492609,31.33214401,1079.769555,2,2,85.56,2,1,2,11,1,1683.983105,1883.552276,977.7474755,96
120.6671603,31.17483549,6528.330515,2,1,82.18,2,1,2,18,3,1533.067519,1969.110805,6072.091933,92
121.159665,31.45609401,2995.563878,2,2,85,3,1,2,5,0,1402.620222,11170.9714,2670.309116,95
120.6927129,31.64647076,4608.771499,2,2,85.92,2,1,2,15,1,5002.714512,395.9167858,4891.384532,96
120.8699786,31.33647351,7089.642315,3,2,93.99,1,1,2,33,1,4781.157114,5057.176271,356.5814494,105
121.0833907,31.28694515,2508.956934,1,2,69.84,2,1,3,28,3,416.4141291,2258.496228,941.1059703,78
121.044392,31.61859991,17434.07738,2,2,62.7,2,3,3,30,1,6126.860839,154.8321467,12361.70984,70
120.6492609,31.33214401,1079.769555,1,1,47.51,4,1,3,10,3,1683.983105,1883.552276,977.7474755,53
120.9529588,31.40999394,3904.204934,1,1,43.12,2,2,2,9,1,1240.190116,2501.590796,782.8774603,48
121.0176123,31.24810711,1122.39326,3,2,94.38,2,1,2,14,2,2876.238863,8377.165326,655.4580818,105
120.9609934,31.51125499,5037.214532,3,2,98,2,1,2,16,2,5729.133314,6324.733055,4839.753897,109
120.4482955,31.426115,5194.062391,3,2,89.15,2,2,2,8,1,654.8027603,9569.986629,5716.084224,99
120.9394745,31.28179537,1904.674349,3,2,133.37,2,1,3,17,2,2599.907217,10072.59387,1555.933399,148
120.5521456,31.38025384,2307.152252,2,1,80.34,2,3,3,30,1,6827.457604,1963.109335,1097.164384,89
121.0176123,31.24810711,1122.39326,3,2,93,2,1,3,21,2,2876.238863,8377.165326,655.4580818,103
120.6519136,31.16723143,5503.255818,4,2,266.54,2,3,1,3,0,412.7991856,892.8182625,4400.086225,295
121.0472898,31.3805585,2117.254031,2,1,88.56,2,3,3,6,2,1998.223414,1182.058343,827.1627166,98
120.8932084,31.33295129,6647.372759,3,2,94.92,2,1,2,33,0,6202.553042,5907.369517,2062.921119,105
120.5542184,31.18402193,947.1229656,2,1,104.17,2,3,3,31,0,5164.43164,2971.792941,428.41752,115
120.4279011,31.23120713,5087.869475,1,1,49.85,2,1,1,11,1,10683.91857,3751.670742,401.9229161,55
120.675311,31.54376201,13167.15313,4,1,126,2,1,2,10,3,7197.618858,2149.378924,5326.066928,139
120.406165,31.30150847,1284.607738,3,2,75.31,2,2,3,5,0,5938.541128,9060.836665,1357.243062,83
120.5081709,31.38940592,742.0529178,2,2,72.6,2,3,3,18,3,6342.024031,2582.230676,395.4781844,80
120.9878145,31.42331855,3609.010926,3,2,118,1,1,2,6,1,2583.868476,3699.783863,861.7389982,130
120.8845099,31.39207616,4088.292387,3,2,93.5,2,2,2,5,1,1469.051632,980.2623668,1312.041839,103
120.6927129,31.64647076,4608.771499,4,2,130,2,3,2,6,1,5002.714512,395.9167858,4891.384532,143
120.6671603,31.17483549,6528.330515,3,2,89.19,2,2,1,17,1,1533.067519,1969.110805,6072.091933,98
120.906804,31.44310298,2011.861688,3,2,90.57,2,2,3,31,1,1518.472734,5586.292873,1530.314713,99.5
120.4701057,31.14170979,407.1190767,2,1,69.2,2,1,1,11,1,14256.44571,6550.236302,801.6681634,76
120.740672,31.68953997,4624.489381,4,2,144,2,1,2,35,3,2327.497706,6705.420714,1850.945848,158
120.498265,31.38864745,249.1924563,2,2,108.52,2,3,2,17,1,5663.685868,3396.658417,362.6482695,119
120.4286199,31.34211666,1360.418844,2,1,109.48,2,1,1,20,1,1988.72673,10220.96803,503.0018205,120
121.143411,31.28697886,6771.601467,2,2,83.95,2,1,2,33,3,3553.354011,4526.996964,205.1273216,92
120.6676362,31.47558373,8835.168999,2,1,65.72,2,2,2,5,1,1730.087886,2098.106705,3745.063947,72
121.1583262,31.46256963,2728.39066,4,2,138.95,2,2,3,31,3,691.7179737,10594.91654,2706.073013,152
120.6671603,31.17483549,6528.330515,3,1,109.78,2,1,2,5,1,1533.067519,1969.110805,6072.091933,120
120.6925594,31.14978143,9828.614744,3,2,120.87,2,1,3,15,1,3916.478526,2253.397858,7439.732831,132
121.1481634,31.30026038,6838.943796,1,1,33.91,4,2,3,26,3,3752.886815,4657.976748,1106.700014,37
120.6671603,31.17483549,6528.330515,2,1,81.6,2,1,2,5,1,1533.067519,1969.110805,6072.091933,89
120.969589,31.19028665,3804.614975,3,2,88.95,2,1,1,8,3,5181.818879,7233.202376,3979.501325,97
120.8727481,31.37528403,6257.109004,2,2,91.71,2,3,3,27,4,2924.99049,1300.907306,811.4974581,100
120.9883267,31.46628252,613.6346206,3,2,110.25,2,3,3,30,1,1181.90096,3610.09442,812.9314065,120
120.6492609,31.33214401,1079.769555,4,2,190,2,2,1,6,1,1683.983105,1883.552276,977.7474755,206
120.4035503,31.33818738,2472.180233,2,1,60.92,2,1,2,5,1,2051.656866,12080.97241,369.3613297,66
121.0866916,31.29173182,2115.713516,2,1,61,2,3,3,26,1,984.0791554,1656.616448,873.8843039,66
120.6492609,31.33214401,1079.769555,1,1,41.76,4,1,2,12,1,1683.983105,1883.552276,977.7474755,45
120.6012016,31.19104399,0,1,1,49.19,2,1,1,11,1,2282.110297,0,1837.676004,53
120.8096612,31.60849875,531.3441473,3,2,89.11,2,1,3,24,3,3262.296582,4532.38769,176.4052223,96
121.0900547,31.299464,1627.088332,3,1,101.21,2,1,1,25,1,1772.597688,916.562623,1305.692769,109
121.0728455,31.37254085,548.6151762,2,1,53.92,2,2,2,34,1,3599.16977,1989.995943,986.8721211,58
120.8932084,31.33295129,6647.372759,3,2,135.07,2,3,3,25,1,6202.553042,5907.369517,2062.921119,145
120.6077194,31.50192118,10975.18095,4,2,118.34,2,3,1,17,3,1127.929518,8002.349876,3558.377855,127
120.8697398,31.34322101,7832.548111,3,1,82,2,1,3,30,1,5287.946255,4315.062628,1089.200645,88
121.148866,31.31037388,6841.101956,2,1,51.35,2,1,2,17,1,4025.062292,4808.206776,1662.926832,55
120.6715898,31.13985238,8789.454616,3,2,119.57,2,3,3,33,1,3042.820393,183.879887,5431.292747,128
120.8671794,31.13076014,8143.099819,4,1,142.03,2,1,2,6,3,7282.372759,13411.42906,2079.809609,152
120.6176467,31.35843297,1665.194324,1,1,29.92,1,1,3,28,1,2182.47215,1140.171867,1277.709498,32
120.7323054,31.48724527,10888.66543,3,2,90.74,2,1,3,32,1,5700.905266,716.3229502,8448.27865,97
120.8727481,31.37528403,6257.109004,2,2,89.28,2,2,3,26,1,2924.99049,1300.907306,811.4974581,95
120.6012016,31.19104399,0,3,2,93.08,2,2,1,18,1,2282.110297,0,1837.676004,99
121.0298431,31.17925021,7325.21595,3,2,127.04,2,2,2,11,3,10615.44426,2726.211991,818.2421749,135
121.0283749,31.18365561,6834.973812,3,2,117.74,2,1,2,6,2,10111.75968,3230.556513,557.0638121,125
121.1481634,31.30026038,6838.943796,1,1,33.91,4,2,3,26,3,3752.886815,4657.976748,1106.700014,36
120.59595,31.13688932,6042.423597,2,2,69.89,1,3,2,18,3,3224.783761,2900.19509,593.3334231,74
120.6083953,31.5191206,12858.44376,2,1,66.15,2,1,2,4,1,795.9212456,8870.42524,3908.236344,70
120.7323054,31.48724527,10888.66543,3,2,88.86,2,1,1,31,1,5700.905266,716.3229502,8448.27865,94
120.925449,31.18474183,929.8898413,3,2,130.96,2,1,2,6,3,971.0090297,10792.64581,269.2833678,138
120.6012016,31.19104399,0,3,2,93.06,2,3,1,18,1,2282.110297,0,1837.676004,98
120.948367,31.29881989,829.4073689,1,1,65.55,2,1,1,24,3,1480.701221,9898.84475,829.4073689,69
120.8841973,31.28123223,834.3788218,3,1,99.78,2,1,3,5,1,1524.547745,5075.974276,1770.258659,105
121.0594016,31.3789258,1192.218493,2,1,81.74,2,2,3,34,2,2677.956853,1152.363101,468.4309299,86
120.9435813,31.28655331,1266.301133,3,2,103,2,1,1,5,1,2007.312428,10582.26414,1191.28445,108
120.6720202,31.14979811,8150.623801,5,2,208.89,2,1,1,34,1,2323.413432,936.334005,5496.145331,219
121.0406916,31.31254175,1363.703621,2,2,90.68,2,3,2,27,3,1617.327781,3256.389686,653.9072385,95
121.0458659,31.4037475,798.6895162,3,2,90.68,2,3,3,34,1,1346.586624,1639.050908,895.8162826,95
120.7703213,31.64825514,1691.75309,3,2,142.25,2,1,3,32,0,722.9044479,7691.302472,1130.788539,149
120.644972,31.3755709,2826.197884,1,1,51.56,4,1,2,33,1,1454.612009,1156.095306,1918.932615,54
120.4977573,31.39294372,413.7137363,2,2,109.89,2,2,2,29,1,5317.017327,3637.815201,462.5891664,115
121.1464166,31.30408613,6627.284758,1,1,54.54,3,2,3,33,1,3630.347823,4492.615785,1055.116362,57
120.5153834,31.36334494,1518.534001,2,2,100.81,2,3,3,25,1,6121.698944,1718.950879,704.4068488,105
120.656753,31.17436323,5600.643244,3,2,168.03,2,1,3,11,1,1019.702608,989.0138928,5253.996445,175
121.0469862,31.39562596,735.9497978,3,1,86.5,2,2,3,6,3,1484.928287,1404.619219,539.4322505,89.9
120.6258653,31.14373298,5760.394335,1,1,52.98,1,2,2,25,2,1559.342877,924.6054763,1062.400715,55
121.0833907,31.28694515,2508.956934,1,1,69.44,2,1,1,33,3,416.4141291,2258.496228,941.1059703,72
120.8727481,31.37528403,6257.109004,2,1,91.81,2,2,1,27,1,2924.99049,1300.907306,811.4974581,95
120.7494934,31.68029917,3586.692437,3,2,153,2,1,1,11,0,1241.76071,6740.190107,1721.877893,158
120.6131867,31.37714247,3276.424149,2,1,46.53,4,2,1,20,1,1663.343072,763.5522922,1112.831299,48
120.6847219,31.18731058,7955.554889,2,2,86.31,2,1,3,6,3,3701.961013,3623.596635,6592.030593,89
120.740672,31.68953997,4624.489381,3,1,105,2,3,3,23,3,2327.497706,6705.420714,1850.945848,108
121.0176123,31.24810711,1122.39326,3,2,94.39,2,1,1,27,2,2876.238863,8377.165326,655.4580818,97
120.5658271,31.43725306,6781.45414,3,2,87.58,2,2,3,4,1,1604.566542,4716.408797,6348.33917,90
121.159665,31.45609401,2995.563878,3,2,131.64,2,1,2,21,0,1402.620222,11170.9714,2670.309116,135
120.7323054,31.48724527,10888.66543,3,2,90.74,2,2,1,32,1,5700.905266,716.3229502,8448.27865,93
121.0406916,31.31254175,1363.703621,2,2,92.75,2,2,2,18,3,1617.327781,3256.389686,653.9072385,95
120.6205386,31.34895665,1245.974053,1,1,37.19,4,2,3,16,2,1541.663097,881.4604352,415.3656243,38
121.1464166,31.30408613,6627.284758,1,1,55.64,1,2,3,33,1,3630.347823,4492.615785,1055.116362,56.8
120.4279011,31.23120713,5087.869475,3,2,96,2,3,3,22,1,10683.91857,3751.670742,401.9229161,98
121.159665,31.45609401,2995.563878,3,2,122.52,2,1,3,18,1,1402.620222,11170.9714,2670.309116,125
121.073918,31.34064089,2499.336196,3,2,98.09,2,3,2,27,3,2841.069633,2755.277787,3183.435291,100
120.6834297,31.18944392,7760.290655,3,2,54.22,2,1,1,14,1,3775.977649,3535.868736,6382.738451,55
